event_id,p_star,q_star,a11,a12,a21,a22,b11,b12,b21,b22,t1,t2,t3,t4,t5,merging_id,lag_id,lead_id
400.0,,0.026389756432571517,1.0,-0.02710505215708925,0.0,0.0,1.0,-1.0271050521570892,1.0,inf,0,-1.0271050521570892,0,inf,0,1825.0,1866.0,-9999.0
401.0,,0.021172035587950777,1.0,-0.021629986430422576,0.0,0.0,1.0,-1.0216299864304226,1.0,inf,0,-1.0216299864304226,0,inf,0,1825.0,1866.0,-9999.0
402.0,,0.01585761824271577,1.0,-0.016113134173126875,0.0,0.0,1.0,-1.0161131341731269,1.0,inf,0,-1.0161131341731269,0,inf,0,1825.0,1866.0,-9999.0
403.0,,0.01113528858623288,1.0,-0.011260679502166582,0.0,0.0,1.0,-1.0112606795021666,1.0,inf,0,-1.0112606795021666,0,inf,0,1825.0,1866.0,-9999.0
404.0,,0.006605661635674054,1.0,-0.006649586554470011,0.0,0.0,1.0,-1.00664958655447,1.0,inf,0,-1.00664958655447,0,inf,0,1825.0,1866.0,-9999.0
405.0,,0.0029202115398218307,1.0,-0.002928764150692098,0.0,0.0,1.0,-1.002928764150692,1.0,inf,0,-1.002928764150692,0,inf,0,1825.0,1866.0,-9999.0
406.0,0.006008678406827024,1.0,1.0,93.20648764832772,0.0,0.0,1.0,92.20648764832772,1.0,0.4486567025387533,0,92.20648764832772,0,0.4486567025387533,0,2869.0,3022.0,2825.0
407.0,0.01094034590954355,1.0,1.0,51.84407399736994,0.0,0.0,1.0,50.84407399736994,1.0,0.4486567025387533,0,50.84407399736994,0,0.4486567025387533,0,2869.0,3022.0,2825.0
408.0,0.00999427236975104,1.0,1.0,56.61458345173948,0.0,0.0,1.0,55.61458345173948,1.0,0.4486567025387533,0,55.61458345173948,0,0.4486567025387533,0,2869.0,3022.0,2825.0
409.0,0.0061844463171152105,1.0,1.0,90.59864187347085,0.0,0.0,1.0,89.59864187347085,1.0,0.4486567025387533,0,89.59864187347085,0,0.4486567025387533,0,2869.0,3022.0,2825.0
410.0,0.0064423356237734005,1.0,1.0,87.0299318268413,0.0,0.0,1.0,86.0299318268413,1.0,0.4486567025387533,0,86.0299318268413,0,0.4486567025387533,0,2869.0,3022.0,2825.0
411.0,0.011800982915322939,1.0,1.0,48.16877327396072,0.0,0.0,1.0,47.16877327396072,1.0,0.4486567025387533,0,47.16877327396072,0,0.4486567025387533,0,2869.0,3022.0,2825.0
412.0,0.012428199963660388,1.0,1.0,45.81093756970815,0.0,0.0,1.0,44.81093756970815,1.0,0.4486567025387533,0,44.81093756970815,0,0.4486567025387533,0,2869.0,3022.0,2825.0
413.0,0.012428183833162684,1.0,1.0,45.81099514736224,0.0,0.0,1.0,44.81099514736224,1.0,0.4486567025387533,0,44.81099514736224,0,0.4486567025387533,0,2869.0,3022.0,2825.0
414.0,0.00023229793520010517,1.0,1.0,2374.880417885912,0.0,0.0,1.0,2373.880417885912,1.0,0.4486567025387533,0,2373.880417885912,0,0.4486567025387533,0,2869.0,3022.0,2825.0
415.0,0.0,0.994651251298254,1.0,-185.95961537201785,0.0,0.0,1.0,-186.95961537201785,1.0,0.4486567025387533,0,-186.95961537201785,0,0.4486567025387533,0,2869.0,3022.0,2825.0
416.0,0.008200366848169363,1.0,1.0,68.68263631216166,0.0,0.0,1.0,67.68263631216166,1.0,0.4486567025387533,0,67.68263631216166,0,0.4486567025387533,0,2869.0,3022.0,2825.0
417.0,0.0051881680139491786,1.0,1.0,107.71801728972028,0.0,0.0,1.0,106.71801728972028,1.0,0.4486567025387533,0,106.71801728972028,0,0.4486567025387533,0,2869.0,3022.0,2825.0
418.0,0.010932530046129523,1.0,1.0,51.88010259245336,0.0,0.0,1.0,50.88010259245336,1.0,0.4486567025387533,0,50.88010259245336,0,0.4486567025387533,0,2869.0,3022.0,2825.0
419.0,0.0064188787671775535,1.0,1.0,87.3426761192161,0.0,0.0,1.0,86.3426761192161,1.0,0.4486567025387533,0,86.3426761192161,0,0.4486567025387533,0,2869.0,3022.0,2825.0
420.0,0.004635102337838863,1.0,1.0,120.39819810971142,0.0,0.0,1.0,119.39819810971142,1.0,0.4486567025387533,0,119.39819810971142,0,0.4486567025387533,0,2869.0,3022.0,2825.0
421.0,0.0,0.9843824930107845,1.0,-63.0307060973651,0.0,0.0,1.0,-64.0307060973651,1.0,0.4486567025387533,0,-64.0307060973651,0,0.4486567025387533,0,2869.0,3022.0,2825.0
422.0,0.0,0.9758395227949404,1.0,-40.389910948885664,0.0,0.0,1.0,-41.389910948885664,1.0,0.4486567025387533,0,-41.389910948885664,0,0.4486567025387533,0,2869.0,3022.0,2825.0
423.0,0.0,0.9752979906286537,1.0,-39.48253666197602,0.0,0.0,1.0,-40.48253666197602,1.0,0.4486567025387533,0,-40.48253666197602,0,0.4486567025387533,0,2869.0,3022.0,2825.0
424.0,0.0,0.9721289706273459,1.0,-34.8795502896337,0.0,0.0,1.0,-35.8795502896337,1.0,0.4486567025387533,0,-35.8795502896337,0,0.4486567025387533,0,2869.0,3022.0,2825.0
425.0,0.0,0.9639371168624095,1.0,-26.72934144462896,0.0,0.0,1.0,-27.72934144462896,1.0,0.4486567025387533,0,-27.72934144462896,0,0.4486567025387533,0,2869.0,3022.0,2825.0
426.0,0.0,0.9600979363231354,1.0,-24.061360437350174,0.0,0.0,1.0,-25.061360437350174,1.0,0.4486567025387533,0,-25.061360437350174,0,0.4486567025387533,0,2869.0,3022.0,2825.0
427.0,0.0,0.9524742673514478,1.0,-20.04123270218464,0.0,0.0,1.0,-21.04123270218464,1.0,0.4486567025387533,0,-21.04123270218464,0,0.4486567025387533,0,2869.0,3022.0,2825.0
428.0,0.0,0.9596988099368909,1.0,-23.813163046402973,0.0,0.0,1.0,-24.813163046402973,1.0,0.4486567025387533,0,-24.813163046402973,0,0.4486567025387533,0,2869.0,3022.0,2825.0
429.0,0.0,0.9581353197255073,1.0,-22.886483628761383,0.0,0.0,1.0,-23.886483628761383,1.0,0.4486567025387533,0,-23.886483628761383,0,0.4486567025387533,0,2869.0,3022.0,2825.0
430.0,0.0,0.8574610846609974,1.0,-6.015627961119833,0.0,0.0,1.0,-7.015627961119833,1.0,0.4486567025387533,0,-7.015627961119833,0,0.4486567025387533,0,2869.0,3022.0,2825.0
431.0,0.0,0.43183489614096726,1.0,-0.7600517758093599,0.0,0.0,1.0,-1.76005177580936,1.0,0.4486567025387533,0,-1.76005177580936,0,0.4486567025387533,0,2869.0,3022.0,2825.0
432.0,1.0,0.026588245272665904,1.0,-0.0273144896222397,0.0,0.0,1.0,-1.0273144896222397,1.0,-284.71431215551576,0,-1.0273144896222397,0,-284.71431215551576,0,2379.0,2399.0,-9999.0
433.0,1.0,0.02267868356261117,1.0,-0.02320494107841764,0.0,0.0,1.0,-1.0232049410784176,1.0,-284.71431215551576,0,-1.0232049410784176,0,-284.71431215551576,0,2379.0,2399.0,-9999.0
434.0,1.0,0.019524056806030088,1.0,-0.01991283615019568,0.0,0.0,1.0,-1.0199128361501957,1.0,-284.71431215551576,0,-1.0199128361501957,0,-284.71431215551576,0,2379.0,2399.0,-9999.0
435.0,1.0,0.01572332578188006,1.0,-0.015974498018425765,0.0,0.0,1.0,-1.0159744980184258,1.0,-284.71431215551576,0,-1.0159744980184258,0,-284.71431215551576,0,2379.0,2399.0,-9999.0
436.0,1.0,0.012538671568116751,1.0,-0.012697886192696295,0.0,0.0,1.0,-1.0126978861926963,1.0,-284.71431215551576,0,-1.0126978861926963,0,-284.71431215551576,0,2379.0,2399.0,-9999.0
437.0,1.0,0.009737920097863438,1.0,-0.009833679684903007,0.0,0.0,1.0,-1.009833679684903,1.0,-284.71431215551576,0,-1.009833679684903,0,-284.71431215551576,0,2379.0,2399.0,-9999.0
438.0,1.0,0.006640050578587727,1.0,-0.00668443556885423,0.0,0.0,1.0,-1.0066844355688542,1.0,-284.71431215551576,0,-1.0066844355688542,0,-284.71431215551576,0,2379.0,2399.0,-9999.0
439.0,1.0,0.00426635220852218,1.0,-0.004284631957536922,0.0,0.0,1.0,-1.004284631957537,1.0,-284.71431215551576,0,-1.004284631957537,0,-284.71431215551576,0,2379.0,2399.0,-9999.0
440.0,1.0,0.0030673093341597206,1.0,-0.003076746667933117,0.0,0.0,1.0,-1.0030767466679331,1.0,-284.71431215551576,0,-1.0030767466679331,0,-284.71431215551576,0,2379.0,2399.0,-9999.0
441.0,1.0,0.0021353200827111058,1.0,-0.0021398894315891592,0.0,0.0,1.0,-1.0021398894315892,1.0,-284.71431215551576,0,-1.0021398894315892,0,-284.71431215551576,0,2379.0,2399.0,-9999.0
442.0,1.0,0.05837927913061705,1.0,-0.06199871969333515,0.0,0.0,1.0,-1.0619987196933351,1.0,-345.17044135022013,0,-1.0619987196933351,0,-345.17044135022013,0,2385.0,2439.0,-9999.0
443.0,1.0,0.054808154039304,1.0,-0.05798627471610995,0.0,0.0,1.0,-1.05798627471611,1.0,-345.17044135022013,0,-1.05798627471611,0,-345.17044135022013,0,2385.0,2439.0,-9999.0
444.0,1.0,0.05142853558974092,1.0,-0.054216827639565146,0.0,0.0,1.0,-1.0542168276395651,1.0,-345.17044135022013,0,-1.0542168276395651,0,-345.17044135022013,0,2385.0,2439.0,-9999.0
445.0,1.0,0.0473667360139477,1.0,-0.04972190013159272,0.0,0.0,1.0,-1.0497219001315927,1.0,-345.17044135022013,0,-1.0497219001315927,0,-345.17044135022013,0,2385.0,2439.0,-9999.0
446.0,1.0,0.043316777249242426,1.0,-0.045278077653220894,0.0,0.0,1.0,-1.045278077653221,1.0,-345.17044135022013,0,-1.045278077653221,0,-345.17044135022013,0,2385.0,2439.0,-9999.0
447.0,1.0,0.04023034007246279,1.0,-0.04191666162431118,0.0,0.0,1.0,-1.0419166616243112,1.0,-345.17044135022013,0,-1.0419166616243112,0,-345.17044135022013,0,2385.0,2439.0,-9999.0
448.0,1.0,0.03833610478203278,1.0,-0.03986434862810739,0.0,0.0,1.0,-1.0398643486281074,1.0,-345.17044135022013,0,-1.0398643486281074,0,-345.17044135022013,0,2385.0,2439.0,-9999.0
449.0,1.0,0.035798076529173974,1.0,-0.037127157349273965,0.0,0.0,1.0,-1.037127157349274,1.0,-345.17044135022013,0,-1.037127157349274,0,-345.17044135022013,0,2385.0,2439.0,-9999.0
450.0,1.0,0.03325673461205304,1.0,-0.0344007926434402,0.0,0.0,1.0,-1.0344007926434402,1.0,-345.17044135022013,0,-1.0344007926434402,0,-345.17044135022013,0,2385.0,2439.0,-9999.0
451.0,1.0,0.03170963870151624,1.0,-0.0327480681094392,0.0,0.0,1.0,-1.0327480681094392,1.0,-345.17044135022013,0,-1.0327480681094392,0,-345.17044135022013,0,2385.0,2439.0,-9999.0
452.0,1.0,0.030524356276374044,1.0,-0.03148542872014204,0.0,0.0,1.0,-1.031485428720142,1.0,-345.17044135022013,0,-1.031485428720142,0,-345.17044135022013,0,2385.0,2439.0,-9999.0
453.0,1.0,0.029182852652334505,1.0,-0.03006009188451597,0.0,0.0,1.0,-1.030060091884516,1.0,-345.17044135022013,0,-1.030060091884516,0,-345.17044135022013,0,2385.0,2439.0,-9999.0
454.0,1.0,0.027397400925273232,1.0,-0.028169162771451983,0.0,0.0,1.0,-1.028169162771452,1.0,-345.17044135022013,0,-1.028169162771452,0,-345.17044135022013,0,2385.0,2439.0,-9999.0
455.0,1.0,0.024217897184996826,1.0,-0.024818960211640873,0.0,0.0,1.0,-1.0248189602116409,1.0,-345.17044135022013,0,-1.0248189602116409,0,-345.17044135022013,0,2385.0,2439.0,-9999.0
456.0,1.0,0.020143628928401797,1.0,-0.02055773634086,0.0,0.0,1.0,-1.02055773634086,1.0,-345.17044135022013,0,-1.02055773634086,0,-345.17044135022013,0,2385.0,2439.0,-9999.0
457.0,1.0,0.016846016119238288,1.0,-0.0171346669956447,0.0,0.0,1.0,-1.0171346669956447,1.0,-345.17044135022013,0,-1.0171346669956447,0,-345.17044135022013,0,2385.0,2439.0,-9999.0
458.0,1.0,0.014842155052411977,1.0,-0.015065763449512604,0.0,0.0,1.0,-1.0150657634495126,1.0,-345.17044135022013,0,-1.0150657634495126,0,-345.17044135022013,0,2385.0,2439.0,-9999.0
459.0,1.0,0.014472556065828245,1.0,-0.014685086807988412,0.0,0.0,1.0,-1.0146850868079884,1.0,-345.17044135022013,0,-1.0146850868079884,0,-345.17044135022013,0,2385.0,2439.0,-9999.0
460.0,1.0,0.014452884681246416,1.0,-0.014664833833511803,0.0,0.0,1.0,-1.0146648338335118,1.0,-345.17044135022013,0,-1.0146648338335118,0,-345.17044135022013,0,2385.0,2439.0,-9999.0
461.0,1.0,0.013866822696497246,1.0,-0.01406181539740392,0.0,0.0,1.0,-1.014061815397404,1.0,-345.17044135022013,0,-1.014061815397404,0,-345.17044135022013,0,2385.0,2439.0,-9999.0
462.0,1.0,0.012835875029608536,1.0,-0.013002777050871384,0.0,0.0,1.0,-1.0130027770508714,1.0,-345.17044135022013,0,-1.0130027770508714,0,-345.17044135022013,0,2385.0,2439.0,-9999.0
463.0,1.0,0.009922065780641715,1.0,-0.010021499760485941,0.0,0.0,1.0,-1.010021499760486,1.0,-345.17044135022013,0,-1.010021499760486,0,-345.17044135022013,0,2385.0,2439.0,-9999.0
464.0,1.0,0.005764966333501224,1.0,-0.005798393879002051,0.0,0.0,1.0,-1.005798393879002,1.0,-345.17044135022013,0,-1.005798393879002,0,-345.17044135022013,0,2385.0,2439.0,-9999.0
465.0,1.0,0.009149058444961914,1.0,-0.009233536611070292,0.0,0.0,1.0,-1.0092335366110703,1.0,-658.711829784083,0,-1.0092335366110703,0,-658.711829784083,0,1907.0,1954.0,-9999.0
466.0,1.0,0.005718718010573868,1.0,-0.005751609845386474,0.0,0.0,1.0,-1.0057516098453865,1.0,-658.711829784083,0,-1.0057516098453865,0,-658.711829784083,0,1907.0,1954.0,-9999.0
467.0,1.0,0.0438921473963279,1.0,-0.045907108990686396,0.0,0.0,1.0,-1.0459071089906864,1.0,-468.9873701113689,0,-1.0459071089906864,0,-468.9873701113689,0,1912.0,2045.0,-9999.0
468.0,1.0,0.03958748920575712,1.0,-0.0412192560601059,0.0,0.0,1.0,-1.041219256060106,1.0,-468.9873701113689,0,-1.041219256060106,0,-468.9873701113689,0,1912.0,2045.0,-9999.0
469.0,1.0,0.03617442504899235,1.0,-0.03753212820777363,0.0,0.0,1.0,-1.0375321282077736,1.0,-468.9873701113689,0,-1.0375321282077736,0,-468.9873701113689,0,1912.0,2045.0,-9999.0
470.0,1.0,0.03338980550963231,1.0,-0.03454319610940648,0.0,0.0,1.0,-1.0345431961094065,1.0,-468.9873701113689,0,-1.0345431961094065,0,-468.9873701113689,0,1912.0,2045.0,-9999.0
471.0,1.0,0.030122029813360228,1.0,-0.03105754614424705,0.0,0.0,1.0,-1.031057546144247,1.0,-468.9873701113689,0,-1.031057546144247,0,-468.9873701113689,0,1912.0,2045.0,-9999.0
472.0,1.0,0.02634805682058513,1.0,-0.027061063252795226,0.0,0.0,1.0,-1.0270610632527952,1.0,-468.9873701113689,0,-1.0270610632527952,0,-468.9873701113689,0,1912.0,2045.0,-9999.0
473.0,1.0,0.021595696028049192,1.0,-0.022072364093635777,0.0,0.0,1.0,-1.0220723640936358,1.0,-468.9873701113689,0,-1.0220723640936358,0,-468.9873701113689,0,1912.0,2045.0,-9999.0
474.0,1.0,0.016609199513980353,1.0,-0.01688972431486202,0.0,0.0,1.0,-1.016889724314862,1.0,-468.9873701113689,0,-1.016889724314862,0,-468.9873701113689,0,1912.0,2045.0,-9999.0
475.0,1.0,0.010632396394358737,1.0,-0.010746659134188485,0.0,0.0,1.0,-1.0107466591341885,1.0,-468.9873701113689,0,-1.0107466591341885,0,-468.9873701113689,0,1912.0,2045.0,-9999.0
476.0,1.0,0.005644148155254744,1.0,-0.005676185386533028,0.0,0.0,1.0,-1.005676185386533,1.0,-468.9873701113689,0,-1.005676185386533,0,-468.9873701113689,0,1912.0,2045.0,-9999.0
477.0,1.0,0.02600600209664798,1.0,-0.026700372027578467,0.0,0.0,1.0,-1.0267003720275785,1.0,-539.0619219530815,0,-1.0267003720275785,0,-539.0619219530815,0,1914.0,2013.0,-9999.0
478.0,1.0,0.020154229991182285,1.0,-0.020568777871032617,0.0,0.0,1.0,-1.0205687778710326,1.0,-539.0619219530815,0,-1.0205687778710326,0,-539.0619219530815,0,1914.0,2013.0,-9999.0
479.0,1.0,0.014485803534002258,1.0,-0.014698726396786155,0.0,0.0,1.0,-1.0146987263967862,1.0,-539.0619219530815,0,-1.0146987263967862,0,-539.0619219530815,0,1914.0,2013.0,-9999.0
480.0,1.0,0.009555300475090872,1.0,-0.009647485093992936,0.0,0.0,1.0,-1.009647485093993,1.0,-539.0619219530815,0,-1.009647485093993,0,-539.0619219530815,0,1914.0,2013.0,-9999.0
481.0,1.0,0.0056001103879391905,1.0,-0.005631648239747822,0.0,0.0,1.0,-1.0056316482397478,1.0,-539.0619219530815,0,-1.0056316482397478,0,-539.0619219530815,0,1914.0,2013.0,-9999.0
482.0,1.0,0.0056134151787014365,1.0,-0.005645103488308045,0.0,0.0,1.0,-1.005645103488308,1.0,-323.6819348547517,0,-1.005645103488308,0,-323.6819348547517,0,1405.0,1425.0,-9999.0
483.0,1.0,0.02443413282803125,1.0,-0.02504611287689107,0.0,0.0,1.0,-1.025046112876891,1.0,-419.94380312341417,0,-1.025046112876891,0,-419.94380312341417,0,2948.0,2994.0,-9999.0
484.0,1.0,0.019089984563136545,1.0,-0.01946150438135197,0.0,0.0,1.0,-1.019461504381352,1.0,-419.94380312341417,0,-1.019461504381352,0,-419.94380312341417,0,2948.0,2994.0,-9999.0
485.0,1.0,0.013676437646798717,1.0,-0.013866076172984299,0.0,0.0,1.0,-1.0138660761729843,1.0,-419.94380312341417,0,-1.0138660761729843,0,-419.94380312341417,0,2948.0,2994.0,-9999.0
486.0,1.0,0.008362939240017889,1.0,-0.008433467818970586,0.0,0.0,1.0,-1.0084334678189706,1.0,-419.94380312341417,0,-1.0084334678189706,0,-419.94380312341417,0,2948.0,2994.0,-9999.0
487.0,1.0,0.0047715363721181165,1.0,-0.004794413088553107,0.0,0.0,1.0,-1.004794413088553,1.0,-419.94380312341417,0,-1.004794413088553,0,-419.94380312341417,0,2948.0,2994.0,-9999.0
488.0,1.0,0.013510257242187483,1.0,-0.013695284052744894,0.0,0.0,1.0,-1.013695284052745,1.0,-274.9351494819415,0,-1.013695284052745,0,-274.9351494819415,0,926.0,939.0,-9999.0
489.0,1.0,0.007362081069392468,1.0,-0.007416683293061999,0.0,0.0,1.0,-1.007416683293062,1.0,-274.9351494819415,0,-1.007416683293062,0,-274.9351494819415,0,926.0,939.0,-9999.0
490.0,1.0,0.003772919966949473,1.0,-0.003787208802660036,0.0,0.0,1.0,-1.00378720880266,1.0,-274.9351494819415,0,-1.00378720880266,0,-274.9351494819415,0,926.0,939.0,-9999.0
491.0,1.0,0.0142912700932671,1.0,-0.014498471667811375,0.0,0.0,1.0,-1.0144984716678114,1.0,-285.2124354185666,0,-1.0144984716678114,0,-285.2124354185666,0,1496.0,1497.0,-9999.0
492.0,1.0,0.005942163430530535,1.0,-0.005977683804633704,0.0,0.0,1.0,-1.0059776838046337,1.0,-285.2124354185666,0,-1.0059776838046337,0,-285.2124354185666,0,1496.0,1497.0,-9999.0
493.0,1.0,0.014489618302974145,1.0,-0.014702654149643113,0.0,0.0,1.0,-1.0147026541496431,1.0,-345.91397382567703,0,-1.0147026541496431,0,-345.91397382567703,0,1533.0,1578.0,-9999.0
494.0,1.0,0.008154921507177186,1.0,-0.008221971035606845,0.0,0.0,1.0,-1.0082219710356068,1.0,-345.91397382567703,0,-1.0082219710356068,0,-345.91397382567703,0,1533.0,1578.0,-9999.0
495.0,1.0,0.004224735006699669,1.0,-0.00424265911719357,0.0,0.0,1.0,-1.0042426591171936,1.0,-345.91397382567703,0,-1.0042426591171936,0,-345.91397382567703,0,1533.0,1578.0,-9999.0
496.0,1.0,0.006831497000391679,1.0,-0.006878487366201114,0.0,0.0,1.0,-1.0068784873662011,1.0,-557.0722327432155,0,-1.0068784873662011,0,-557.0722327432155,0,7.0,74.0,-9999.0
497.0,1.0,0.017308239737433992,1.0,-0.017613091344949705,0.0,0.0,1.0,-1.0176130913449497,1.0,-263.4192806674456,0,-1.0176130913449497,0,-263.4192806674456,0,1090.0,1096.0,-9999.0
498.0,1.0,0.010470721181166895,1.0,-0.010581517298472898,0.0,0.0,1.0,-1.010581517298473,1.0,-263.4192806674456,0,-1.010581517298473,0,-263.4192806674456,0,1090.0,1096.0,-9999.0
499.0,1.0,0.005350100313148623,1.0,-0.005378877849214092,0.0,0.0,1.0,-1.005378877849214,1.0,-263.4192806674456,0,-1.005378877849214,0,-263.4192806674456,0,1090.0,1096.0,-9999.0
500.0,1.0,0.009931682164672955,1.0,-0.010031309946759492,0.0,0.0,1.0,-1.0100313099467595,1.0,-594.0161160853097,0,-1.0100313099467595,0,-594.0161160853097,0,2196.0,2240.0,-9999.0
501.0,1.0,0.006779766043878876,1.0,-0.006826045032202188,0.0,0.0,1.0,-1.0068260450322022,1.0,-594.0161160853097,0,-1.0068260450322022,0,-594.0161160853097,0,2196.0,2240.0,-9999.0
502.0,1.0,0.004842281555716566,1.0,-0.004865843339170839,0.0,0.0,1.0,-1.0048658433391708,1.0,-594.0161160853097,0,-1.0048658433391708,0,-594.0161160853097,0,2196.0,2240.0,-9999.0
503.0,1.0,0.008193623563424212,1.0,-0.008261313657674574,0.0,0.0,1.0,-1.0082613136576746,1.0,-338.2294597604835,0,-1.0082613136576746,0,-338.2294597604835,0,713.0,710.0,-9999.0
504.0,1.0,0.004287679384429639,1.0,-0.004306142743899066,0.0,0.0,1.0,-1.004306142743899,1.0,-338.2294597604835,0,-1.004306142743899,0,-338.2294597604835,0,713.0,710.0,-9999.0
505.0,1.0,0.0633697159855316,1.0,-0.06765712903700294,0.0,0.0,1.0,-1.067657129037003,1.0,-2180.124756689679,0,-1.067657129037003,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
506.0,1.0,0.06113668998930441,1.0,-0.06511777522609541,0.0,0.0,1.0,-1.0651177752260954,1.0,-2180.124756689679,0,-1.0651177752260954,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
507.0,1.0,0.05895577648899363,1.0,-0.06264931553272968,0.0,0.0,1.0,-1.0626493155327297,1.0,-2180.124756689679,0,-1.0626493155327297,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
508.0,1.0,0.05682404692187147,1.0,-0.06024755692341577,0.0,0.0,1.0,-1.0602475569234158,1.0,-2180.124756689679,0,-1.0602475569234158,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
509.0,1.0,0.0550075679637247,1.0,-0.058209532795087116,0.0,0.0,1.0,-1.0582095327950871,1.0,-2180.124756689679,0,-1.0582095327950871,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
510.0,1.0,0.05324573774582865,1.0,-0.05624029367351713,0.0,0.0,1.0,-1.0562402936735171,1.0,-2180.124756689679,0,-1.0562402936735171,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
511.0,1.0,0.051631462443106665,1.0,-0.05444240334682049,0.0,0.0,1.0,-1.0544424033468205,1.0,-2180.124756689679,0,-1.0544424033468205,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
512.0,1.0,0.04983227814658292,1.0,-0.05244577036291975,0.0,0.0,1.0,-1.0524457703629198,1.0,-2180.124756689679,0,-1.0524457703629198,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
513.0,1.0,0.04830623227685962,1.0,-0.05075816813682499,0.0,0.0,1.0,-1.050758168136825,1.0,-2180.124756689679,0,-1.050758168136825,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
514.0,1.0,0.04706893493728771,1.0,-0.049393850891187085,0.0,0.0,1.0,-1.049393850891187,1.0,-2180.124756689679,0,-1.049393850891187,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
515.0,1.0,0.045933824447052324,1.0,-0.04814532327427967,0.0,0.0,1.0,-1.0481453232742797,1.0,-2180.124756689679,0,-1.0481453232742797,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
516.0,1.0,0.04507192267005745,1.0,-0.047199285202800034,0.0,0.0,1.0,-1.0471992852028,1.0,-2180.124756689679,0,-1.0471992852028,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
517.0,1.0,0.04416060760580947,1.0,-0.04620086591660111,0.0,0.0,1.0,-1.046200865916601,1.0,-2180.124756689679,0,-1.046200865916601,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
518.0,1.0,0.042799684928574194,1.0,-0.044713404555639436,0.0,0.0,1.0,-1.0447134045556394,1.0,-2180.124756689679,0,-1.0447134045556394,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
519.0,1.0,0.04115780887760469,1.0,-0.04292448669725979,0.0,0.0,1.0,-1.0429244866972598,1.0,-2180.124756689679,0,-1.0429244866972598,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
520.0,1.0,0.03956949574445704,1.0,-0.04119974903871726,0.0,0.0,1.0,-1.0411997490387173,1.0,-2180.124756689679,0,-1.0411997490387173,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
521.0,1.0,0.03647543778552553,1.0,-0.03785626149653498,0.0,0.0,1.0,-1.037856261496535,1.0,-2180.124756689679,0,-1.037856261496535,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
522.0,1.0,0.03433569747688525,1.0,-0.035556556649315896,0.0,0.0,1.0,-1.035556556649316,1.0,-2180.124756689679,0,-1.035556556649316,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
523.0,1.0,0.03162318637407122,1.0,-0.03265586900585049,0.0,0.0,1.0,-1.0326558690058505,1.0,-2180.124756689679,0,-1.0326558690058505,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
524.0,1.0,0.02746305450021367,1.0,-0.028238571940421675,0.0,0.0,1.0,-1.0282385719404217,1.0,-2180.124756689679,0,-1.0282385719404217,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
525.0,1.0,0.022549232439010122,1.0,-0.02306943038704312,0.0,0.0,1.0,-1.0230694303870431,1.0,-2180.124756689679,0,-1.0230694303870431,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
526.0,1.0,0.01787739426715121,1.0,-0.018202813134324813,0.0,0.0,1.0,-1.0182028131343248,1.0,-2180.124756689679,0,-1.0182028131343248,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
527.0,1.0,0.014026093008585304,1.0,-0.014225622918748737,0.0,0.0,1.0,-1.0142256229187487,1.0,-2180.124756689679,0,-1.0142256229187487,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
528.0,1.0,0.010463662326230668,1.0,-0.010574308317801595,0.0,0.0,1.0,-1.0105743083178016,1.0,-2180.124756689679,0,-1.0105743083178016,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
529.0,1.0,0.007008380101701882,1.0,-0.007057844156247439,0.0,0.0,1.0,-1.0070578441562474,1.0,-2180.124756689679,0,-1.0070578441562474,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
530.0,1.0,0.004914368230446596,1.0,-0.0049386385186844795,0.0,0.0,1.0,-1.0049386385186845,1.0,-2180.124756689679,0,-1.0049386385186845,0,-2180.124756689679,0,2259.0,2392.0,-9999.0
531.0,1.0,0.009227628952053436,1.0,-0.009313571130665776,0.0,0.0,1.0,-1.0093135711306658,1.0,-246.78421679173812,0,-1.0093135711306658,0,-246.78421679173812,0,1241.0,1245.0,-9999.0
532.0,1.0,0.003721785615391487,1.0,-0.0037356890491582195,0.0,0.0,1.0,-1.0037356890491582,1.0,-246.78421679173812,0,-1.0037356890491582,0,-246.78421679173812,0,1241.0,1245.0,-9999.0
